time,latitude,longitude,adt,ice_extent,ice_missing
16235.0,24.20580291748047,-88.7514419555664,0.3086705170044658,12.137,0.0
16236.0,24.20580291748047,-88.7514419555664,0.3081673737547235,12.066,0.0
16237.0,24.20580291748047,-88.7514419555664,0.3084327808313294,11.968,0.0
16238.0,24.20580291748047,-88.7514419555664,0.3093289934730333,11.911,0.0
16239.0,24.20580291748047,-88.7514419555664,0.3106018464445208,11.896,0.0
16240.0,24.20580291748047,-88.7514419555664,0.3119423222260392,11.826,0.0
16241.0,24.20580291748047,-88.7514419555664,0.31310307454483,11.777,0.0
16242.0,24.20580291748047,-88.7514419555664,0.3138985400206115,11.743,0.0
16243.0,24.20580291748047,-88.7514419555664,0.3142822569563724,11.68,0.0
16244.0,24.20580291748047,-88.7514419555664,0.3143840776365511,11.704,0.0
16245.0,24.20580291748047,-88.7514419555664,0.3144724750944693,11.626,0.0
16246.0,24.20580291748047,-88.7514419555664,0.3149436447956029,11.507,0.0
16247.0,24.20580291748047,-88.7514419555664,0.3161752748196496,11.442,0.0
16248.0,24.20580291748047,-88.7514419555664,0.3184201477155616,11.426,0.0
16249.0,24.20580291748047,-88.7514419555664,0.3217077808313295,11.356,0.0
16250.0,24.20580291748047,-88.7514419555664,0.325796908278942,11.341,0.0
16251.0,24.20580291748047,-88.7514419555664,0.3302544142906217,11.232,0.0
16252.0,24.20580291748047,-88.7514419555664,0.3345874012366884,11.091,0.0
16253.0,24.20580291748047,-88.7514419555664,0.3383820508416352,11.0,0.0
16254.0,24.20580291748047,-88.7514419555664,0.341369177258674,10.94,0.0
16255.0,24.20580291748047,-88.7514419555664,0.34348869804191,10.905,0.0
16256.0,24.20580291748047,-88.7514419555664,0.3448740037787702,10.869,0.0
16257.0,24.20580291748047,-88.7514419555664,0.3457576691858467,10.844,0.0
16258.0,24.20580291748047,-88.7514419555664,0.3463362418412917,10.737,0.0
16259.0,24.20580291748047,-88.7514419555664,0.3467839230504981,10.719,0.0
16260.0,24.20580291748047,-88.7514419555664,0.3472076520096187,10.578,0.0
16261.0,24.20580291748047,-88.7514419555664,0.347593661971831,10.498,0.0
16262.0,24.20580291748047,-88.7514419555664,0.3478510133974579,10.441,0.0
16263.0,24.20580291748047,-88.7514419555664,0.3478588285812435,10.402,0.0
16264.0,24.20580291748047,-88.7514419555664,0.3475234026107867,10.304,0.0
16265.0,24.20580291748047,-88.7514419555664,0.3467792682926829,10.157,0.0
16266.0,24.20580291748047,-88.7514419555664,0.345573625901752,10.013,0.0
16267.0,24.20580291748047,-88.7514419555664,0.3438215218138097,9.955,0.0
16268.0,24.20580291748047,-88.7514419555664,0.3415196238406046,9.821,0.0
16269.0,24.20580291748047,-88.7514419555664,0.3387923394022673,9.761,0.0
16270.0,24.20580291748047,-88.7514419555664,0.3358954139470972,9.658,0.0
16271.0,24.20580291748047,-88.7514419555664,0.333315072140158,9.534,0.0
16272.0,24.20580291748047,-88.7514419555664,0.3314868687736172,9.379,0.0
16273.0,24.20580291748047,-88.7514419555664,0.3307514342150464,9.273,0.0
16274.0,24.20580291748047,-88.7514419555664,0.3313416265888011,9.268,0.0
16275.0,24.20580291748047,-88.7514419555664,0.3332877791137066,9.218,0.0
16276.0,24.20580291748047,-88.7514419555664,0.3364200103057368,9.104,0.0
16277.0,24.20580291748047,-88.7514419555664,0.3403935245620063,9.08,0.0
16278.0,24.20580291748047,-88.7514419555664,0.3447654757815184,9.007,0.0
16279.0,24.20580291748047,-88.7514419555664,0.349124312950876,8.937,0.0
16280.0,24.20580291748047,-88.7514419555664,0.3531458175884576,8.824,0.0
16281.0,24.20580291748047,-88.7514419555664,0.3565507299896943,8.734,0.0
16282.0,24.20580291748047,-88.7514419555664,0.3592608639642735,8.629,0.0
16283.0,24.20580291748047,-88.7514419555664,0.361314720027482,8.505,0.0
16284.0,24.20580291748047,-88.7514419555664,0.3627819306080384,8.377,0.0
16285.0,24.20580291748047,-88.7514419555664,0.3637475609756097,8.37,0.0
16286.0,24.20580291748047,-88.7514419555664,0.3643248024733769,8.344,0.0
16287.0,24.20580291748047,-88.7514419555664,0.3646680693919615,8.229,0.0
16288.0,24.20580291748047,-88.7514419555664,0.3649439453795947,8.209,0.0
16289.0,24.20580291748047,-88.7514419555664,0.3653260391618001,8.089,0.0
16290.0,24.20580291748047,-88.7514419555664,0.3660010649261422,7.956,0.0
16291.0,24.20580291748047,-88.7514419555664,0.366991944349021,7.912,0.0
16292.0,24.20580291748047,-88.7514419555664,0.3682362590175198,7.816,0.0
16293.0,24.20580291748047,-88.7514419555664,0.3695370147715561,7.724,0.0
16294.0,24.20580291748047,-88.7514419555664,0.3705794744074201,7.709,0.0
16295.0,24.20580291748047,-88.7514419555664,0.3710094898660254,7.627,0.0
16296.0,24.20580291748047,-88.7514419555664,0.3705676571624871,7.545,0.0
16297.0,24.20580291748047,-88.7514419555664,0.3692102885606321,7.588,0.0
16298.0,24.20580291748047,-88.7514419555664,0.3671639213328753,7.533,0.0
16299.0,24.20580291748047,-88.7514419555664,0.3649115424252834,7.428,0.0
16300.0,24.20580291748047,-88.7514419555664,0.363085614908966,7.381,0.0
16301.0,24.20580291748047,-88.7514419555664,0.3623213071109584,7.446,0.0
16302.0,24.20580291748047,-88.7514419555664,0.3630327636551013,7.367,0.0
16303.0,24.20580291748047,-88.7514419555664,0.3652807883888698,7.272,0.0
16304.0,24.20580291748047,-88.7514419555664,0.3688159137753349,7.339,0.0
16305.0,24.20580291748047,-88.7514419555664,0.3731466592236345,7.334,0.0
16306.0,24.20580291748047,-88.7514419555664,0.3776694864307798,7.273,0.0
16307.0,24.20580291748047,-88.7514419555664,0.3818195980762625,7.282,0.0
16308.0,24.20580291748047,-88.7514419555664,0.3851925025764343,7.197,0.0
16309.0,24.20580291748047,-88.7514419555664,0.3876148746135349,7.24,0.0
16310.0,24.20580291748047,-88.7514419555664,0.3891095070422535,7.242,0.0
16311.0,24.20580291748047,-88.7514419555664,0.3898127705255926,7.258,0.0
16312.0,24.20580291748047,-88.7514419555664,0.389930127104088,7.161,0.0
16313.0,24.20580291748047,-88.7514419555664,0.3897247938852628,7.065,0.0
